transaction_id,customer_id,amount,currency,transaction_type,channel,merchant_category,device_id,ip_address,location_country,location_city,time,account_age_days,num_prev_transactions_24h,avg_transaction_amount_7d,device_change_rate_30d,is_foreign,is_blacklisted_merchant,fraud_label
TXN_05599,CUST_1560,5154.66,NGN,purchase,ATM,clothing,DEV_02485,197.210.76.2,USA,Abuja,2025-10-17 23:41:10,953,2,4619.311043121889,0.24,1,0,0
TXN_03032,CUST_1303,13032.87,NGN,purchase,mobile,clothing,DEV_02824,197.210.168.81,Ghana,Accra,2025-10-17 23:47:28,770,8,6302.705305027953,0.26,1,0,1
TXN_04057,CUST_0847,5767.99,NGN,purchase,POS,groceries,DEV_01205,197.210.32.251,Ghana,Accra,2025-10-17 23:48:38,1059,1,5545.019532767546,0.17,1,0,1
TXN_08468,CUST_0984,1027.18,NGN,transfer,ATM,transport,DEV_03471,197.210.77.59,UK,Port Harcourt,2025-10-17 23:49:15,248,5,1000.0,0.64,1,0,1
TXN_09200,CUST_1364,18760.64,NGN,transfer,mobile,groceries,DEV_01088,197.210.10.208,UK,Port Harcourt,2025-10-17 23:52:49,923,5,5380.245951930867,0.64,1,0,1
TXN_01439,CUST_1546,4704.75,NGN,purchase,web,electronics,DEV_00914,197.210.97.158,Ghana,Accra,2025-10-17 23:54:45,247,1,6817.778072738574,0.16,1,0,1
TXN_08321,CUST_0860,5732.64,NGN,withdrawal,ATM,electronics,DEV_04324,197.210.55.17,UK,London,2025-10-17 23:56:02,1354,1,3279.5251467563185,0.28,1,0,0
TXN_02762,CUST_0286,2050.69,NGN,transfer,mobile,luxury,DEV_00249,197.210.198.180,Nigeria,Abuja,2025-10-17 23:58:17,1438,6,3043.3571920162312,0.07,0,0,0
TXN_09134,CUST_0750,3920.26,NGN,transfer,web,betting,DEV_04984,197.210.156.71,Nigeria,Lagos,2025-10-18 00:01:12,1070,6,5815.278518219285,0.35,0,0,0
TXN_05927,CUST_1545,-91.57,NGN,transfer,POS,transport,DEV_04807,197.210.212.40,Ghana,London,2025-10-18 00:03:17,745,2,2248.903246531142,0.43,1,0,1
TXN_05672,CUST_1041,-133.13,NGN,withdrawal,POS,luxury,DEV_02865,197.210.251.182,USA,London,2025-10-18 00:06:42,1291,2,5776.273827350236,0.23,1,0,1
TXN_07297,CUST_0444,3691.75,NGN,withdrawal,mobile,groceries,DEV_01870,197.210.119.96,UK,Port Harcourt,2025-10-18 00:07:05,375,2,6617.199793205634,0.12,1,0,1
TXN_04037,CUST_1029,2750.89,NGN,purchase,web,airtime,DEV_04979,197.210.97.110,USA,Port Harcourt,2025-10-18 00:07:18,35,10,7255.367400536515,0.06,1,0,1
TXN_02005,CUST_0947,9580.26,NGN,withdrawal,POS,clothing,DEV_00121,197.210.2.247,Nigeria,Port Harcourt,2025-10-18 00:09:52,1382,4,5144.535819537796,0.07,0,0,0
TXN_02391,CUST_1262,692.69,NGN,withdrawal,mobile,betting,DEV_04954,197.210.115.65,UK,London,2025-10-18 00:11:44,1449,1,4471.273956856031,0.57,1,0,1
TXN_04988,CUST_1423,4581.32,NGN,transfer,ATM,food,DEV_02799,197.210.215.187,Ghana,Abuja,2025-10-18 00:21:56,767,4,3328.323617078133,0.41,1,0,1
TXN_03591,CUST_0094,3334.93,NGN,transfer,ATM,luxury,DEV_02471,197.210.254.186,Ghana,Accra,2025-10-18 00:22:16,701,5,6587.88256624972,0.14,1,0,1
TXN_00115,CUST_0479,-341.6,NGN,withdrawal,mobile,clothing,DEV_04998,197.210.113.32,USA,London,2025-10-18 00:24:25,517,1,4865.632838676166,0.39,1,0,1
TXN_02409,CUST_0970,8622.16,NGN,withdrawal,web,transport,DEV_02064,197.210.196.52,UK,Abuja,2025-10-18 00:29:23,912,2,5118.348389188459,0.04,1,0,1
TXN_09355,CUST_1831,1851.96,NGN,withdrawal,POS,transport,DEV_00435,197.210.111.161,UK,London,2025-10-18 00:37:26,40,2,6672.677369556225,0.13,1,0,1
TXN_09836,CUST_0792,3566.2,NGN,transfer,POS,food,DEV_00844,197.210.104.32,USA,Abuja,2025-10-18 00:37:26,701,6,1266.7404739696767,0.39,1,0,1
TXN_06148,CUST_0936,2854.53,NGN,purchase,mobile,transport,DEV_03198,197.210.205.248,Ghana,Port Harcourt,2025-10-18 00:41:38,250,3,7189.57299472066,0.14,1,0,0
TXN_07113,CUST_0968,2991.7,NGN,withdrawal,mobile,airtime,DEV_00498,197.210.69.72,USA,Accra,2025-10-18 00:43:10,1432,5,6758.283861191933,0.45,1,0,1
TXN_09289,CUST_1922,591.83,NGN,withdrawal,mobile,clothing,DEV_00966,197.210.198.108,Ghana,Accra,2025-10-18 00:47:10,808,2,3090.640089301208,0.5,1,0,1
TXN_07900,CUST_0876,1441.5,NGN,transfer,POS,clothing,DEV_02159,197.210.238.173,UK,Abuja,2025-10-18 00:48:15,590,7,2766.2059712216724,0.25,1,0,1
TXN_01553,CUST_0083,897.32,NGN,transfer,mobile,betting,DEV_04774,197.210.251.3,Ghana,Port Harcourt,2025-10-18 00:50:32,67,7,4188.201824758068,0.19,1,0,1
TXN_06547,CUST_1195,4453.91,NGN,purchase,POS,food,DEV_01793,197.210.95.72,Nigeria,Lagos,2025-10-18 00:54:06,1254,0,5012.572379782972,0.14,0,0,0
TXN_00226,CUST_1259,921.06,NGN,transfer,web,food,DEV_01255,197.210.232.191,Ghana,London,2025-10-18 00:54:36,221,3,2993.775967920043,0.27,1,0,1
TXN_05017,CUST_0458,1480.42,NGN,purchase,ATM,food,DEV_01237,197.210.172.214,Nigeria,Lagos,2025-10-18 00:57:18,419,7,7836.701103502898,0.36,0,0,0
TXN_02568,CUST_0159,2634.95,NGN,transfer,POS,clothing,DEV_02569,197.210.7.144,UK,Accra,2025-10-18 01:03:40,281,5,4541.911925382173,0.23,1,0,1
TXN_04779,CUST_0702,2155.1,NGN,purchase,web,electronics,DEV_02089,197.210.245.248,UK,Accra,2025-10-18 01:04:44,605,5,1000.0,0.28,1,0,1
TXN_04066,CUST_1898,1729.11,NGN,purchase,ATM,clothing,DEV_03855,197.210.223.109,UK,London,2025-10-18 01:08:07,216,4,5488.779804332981,0.28,1,0,0
TXN_05209,CUST_0757,2175.19,NGN,withdrawal,ATM,airtime,DEV_04724,197.210.111.168,USA,Port Harcourt,2025-10-18 01:12:16,333,2,4085.0611116452374,0.09,1,0,1
TXN_01864,CUST_1749,-507.13,NGN,transfer,ATM,airtime,DEV_01938,197.210.85.166,Nigeria,Port Harcourt,2025-10-18 01:13:06,913,5,3934.3605939170693,0.42,0,0,0
TXN_03265,CUST_0528,983.59,NGN,purchase,mobile,food,DEV_03924,197.210.43.170,Nigeria,Port Harcourt,2025-10-18 01:13:28,1193,4,3761.2780370598994,0.33,0,0,0
TXN_01070,CUST_1540,577.95,NGN,withdrawal,POS,betting,DEV_02577,197.210.200.182,UK,Abuja,2025-10-18 01:19:38,611,5,4532.184029110211,0.49,1,0,1
TXN_08261,CUST_1685,611.1,NGN,transfer,POS,airtime,DEV_01457,197.210.74.94,UK,Abuja,2025-10-18 01:20:02,47,4,4415.766419077787,0.54,1,0,0
TXN_07063,CUST_1981,2203.46,NGN,transfer,POS,airtime,DEV_01705,197.210.42.23,Ghana,London,2025-10-18 01:21:10,690,4,4976.983929105602,0.38,1,0,0
TXN_08656,CUST_0068,2067.05,NGN,transfer,POS,groceries,DEV_01528,197.210.133.143,UK,Abuja,2025-10-18 01:24:10,1387,5,6756.551048116787,0.1,1,0,1
TXN_08644,CUST_0406,5957.46,NGN,purchase,POS,electronics,DEV_03557,197.210.107.77,USA,Accra,2025-10-18 01:28:39,1024,3,5497.224435247426,0.37,1,0,1
TXN_06466,CUST_0029,2971.44,NGN,transfer,web,betting,DEV_01927,197.210.222.233,Nigeria,Abuja,2025-10-18 01:31:09,694,2,4796.106073813437,0.5,0,0,0
TXN_07821,CUST_1340,26576.7,NGN,transfer,POS,groceries,DEV_04414,197.210.31.166,Ghana,London,2025-10-18 01:32:02,1331,2,8225.579472508742,0.46,1,0,1
TXN_04819,CUST_0273,3602.71,NGN,withdrawal,POS,groceries,DEV_03669,197.210.8.157,Nigeria,Abuja,2025-10-18 01:40:23,1351,3,5292.601401189607,0.22,0,0,0
TXN_02626,CUST_1022,1438.63,NGN,purchase,mobile,food,DEV_02999,197.210.231.82,Ghana,Accra,2025-10-18 01:42:08,1020,0,6869.945195976283,0.24,1,0,1
TXN_00681,CUST_0272,140.88,NGN,transfer,ATM,groceries,DEV_00131,197.210.245.156,UK,Abuja,2025-10-18 01:42:16,1494,8,1807.9482971430489,0.15,1,0,1
TXN_00621,CUST_1194,857.61,NGN,transfer,POS,luxury,DEV_00512,197.210.189.27,Nigeria,Lagos,2025-10-18 01:44:00,1450,4,6423.91493343453,0.07,0,0,0
TXN_08075,CUST_0892,1890.54,NGN,withdrawal,POS,clothing,DEV_01111,197.210.50.21,Ghana,Lagos,2025-10-18 01:47:20,1226,7,6011.59877193914,0.14,1,0,1
TXN_01622,CUST_0660,6644.16,NGN,withdrawal,POS,transport,DEV_03623,197.210.105.190,Nigeria,Abuja,2025-10-18 01:47:34,1406,4,6239.263925881769,0.31,0,0,0
TXN_06933,CUST_1210,7952.27,NGN,transfer,POS,transport,DEV_01188,197.210.216.100,Ghana,Accra,2025-10-18 01:47:56,1491,2,3298.94707997367,0.02,1,0,1
TXN_09121,CUST_1911,3773.29,NGN,transfer,web,food,DEV_03732,197.210.230.104,USA,Lagos,2025-10-18 01:49:52,239,3,4478.5065179353915,0.06,1,0,1
TXN_01500,CUST_0630,2075.46,NGN,withdrawal,ATM,clothing,DEV_04780,197.210.228.243,Nigeria,Port Harcourt,2025-10-18 01:52:42,1460,2,8786.072290807042,0.23,0,0,0
TXN_00140,CUST_0246,4517.33,NGN,withdrawal,POS,transport,DEV_01440,197.210.66.194,Nigeria,Accra,2025-10-18 01:55:05,849,1,6138.718892344876,0.75,0,0,1
TXN_07563,CUST_1033,9644.51,NGN,withdrawal,web,clothing,DEV_03012,197.210.137.175,Nigeria,Accra,2025-10-18 02:01:24,933,1,5779.52108963918,0.27,0,0,0
TXN_00682,CUST_0941,13827.42,NGN,purchase,POS,airtime,DEV_03321,197.210.94.189,Nigeria,London,2025-10-18 02:03:09,799,3,5467.730202018494,0.45,0,0,0
TXN_00861,CUST_1257,6844.13,NGN,transfer,web,food,DEV_02974,197.210.18.143,UK,London,2025-10-18 02:08:15,560,4,2642.8544304596526,0.45,1,0,1
TXN_02311,CUST_0842,-217.55,NGN,purchase,POS,transport,DEV_04709,197.210.128.145,Nigeria,Accra,2025-10-18 02:08:27,50,4,5821.099461477577,0.16,0,0,0
TXN_00294,CUST_0286,3102.4,NGN,transfer,web,clothing,DEV_04361,197.210.143.86,Ghana,Port Harcourt,2025-10-18 02:08:27,238,7,2734.672492880705,0.47,1,0,1
TXN_01515,CUST_1653,25131.64,NGN,transfer,mobile,food,DEV_02711,197.210.54.62,UK,Lagos,2025-10-18 02:11:44,1181,3,3447.2719570748895,0.34,1,0,1
TXN_05194,CUST_1857,208.25,NGN,transfer,POS,electronics,DEV_04726,197.210.237.177,Nigeria,London,2025-10-18 02:16:51,185,2,3663.6197167205496,0.09,0,0,0
TXN_01898,CUST_1664,158.37,NGN,transfer,POS,airtime,DEV_04856,197.210.15.55,UK,Port Harcourt,2025-10-18 02:17:12,789,5,6208.730631738941,0.42,1,0,1
TXN_04825,CUST_1818,-358.82,NGN,transfer,ATM,groceries,DEV_02272,197.210.198.198,Nigeria,Lagos,2025-10-18 02:24:39,1304,3,4448.54051374693,0.19,0,0,0
TXN_06355,CUST_1078,3582.32,NGN,purchase,POS,luxury,DEV_01437,197.210.177.169,UK,London,2025-10-18 02:24:56,131,2,3009.667657483771,0.2,1,0,1
TXN_05380,CUST_1772,2665.8,NGN,withdrawal,web,food,DEV_02078,197.210.185.49,Ghana,Lagos,2025-10-18 02:28:18,996,5,4776.617002311549,0.19,1,0,0
TXN_05662,CUST_0134,616.62,NGN,transfer,mobile,luxury,DEV_03107,197.210.191.27,UK,Accra,2025-10-18 02:28:23,613,1,3721.6527880808558,0.1,1,0,1
TXN_04065,CUST_0348,29451.59,NGN,transfer,POS,clothing,DEV_04742,197.210.188.86,Ghana,Accra,2025-10-18 02:28:37,1004,7,4561.3652141375,0.42,1,0,1
TXN_00282,CUST_1312,28143.1,NGN,transfer,POS,betting,DEV_03683,197.210.219.199,USA,Lagos,2025-10-18 02:32:17,994,8,3704.854008851202,0.46,1,0,1
TXN_04642,CUST_1813,4183.81,NGN,transfer,ATM,transport,DEV_03590,197.210.193.39,Nigeria,London,2025-10-18 02:51:23,384,3,5994.910813976911,0.09,0,0,0
TXN_01034,CUST_0510,6378.86,NGN,transfer,mobile,clothing,DEV_04958,197.210.188.166,Ghana,Lagos,2025-10-18 02:57:40,794,4,6950.940633475018,0.07,1,0,1
TXN_05818,CUST_0692,4059.66,NGN,purchase,ATM,electronics,DEV_01701,197.210.98.198,UK,Accra,2025-10-18 03:05:58,109,2,6818.156162846648,0.06,1,0,1
TXN_04244,CUST_0703,677.93,NGN,purchase,web,groceries,DEV_00420,197.210.10.150,USA,Lagos,2025-10-18 03:08:09,1228,1,1520.885704912108,0.34,1,0,1
TXN_06891,CUST_1424,271.27,NGN,purchase,mobile,luxury,DEV_00407,197.210.14.143,USA,Accra,2025-10-18 03:10:11,726,4,9521.528907637876,0.14,1,0,1
TXN_08276,CUST_1008,8649.54,NGN,purchase,POS,electronics,DEV_03652,197.210.44.21,Ghana,London,2025-10-18 03:22:02,362,5,5152.152327323891,0.26,1,0,1
TXN_01517,CUST_0103,537.02,NGN,purchase,POS,betting,DEV_03900,197.210.101.253,Nigeria,Accra,2025-10-18 03:26:03,1495,4,6967.196646229405,0.52,0,0,0
TXN_08556,CUST_1099,2136.19,NGN,transfer,web,betting,DEV_00149,197.210.66.44,Ghana,Port Harcourt,2025-10-18 03:28:38,1047,2,5794.226866345807,0.35,1,0,0
TXN_01460,CUST_1999,25346.89,NGN,withdrawal,mobile,airtime,DEV_04913,197.210.191.90,UK,London,2025-10-18 03:29:20,135,4,4276.473135460539,0.11,1,0,0
TXN_02372,CUST_0279,6862.36,NGN,withdrawal,POS,transport,DEV_01695,197.210.73.244,Nigeria,Lagos,2025-10-18 03:30:42,33,2,2834.0069843893552,0.08,0,0,0
TXN_02614,CUST_0450,4536.34,NGN,withdrawal,web,airtime,DEV_03176,197.210.118.114,USA,Port Harcourt,2025-10-18 03:31:52,181,5,2355.426360413271,0.35,1,0,1
TXN_09912,CUST_0857,3812.21,NGN,withdrawal,ATM,groceries,DEV_01681,197.210.167.153,UK,London,2025-10-18 03:34:23,1214,5,6906.635113512649,0.15,1,0,1
TXN_03383,CUST_1257,2700.67,NGN,purchase,mobile,betting,DEV_00837,197.210.193.17,UK,Abuja,2025-10-18 03:35:49,380,3,4974.746485826117,0.21,1,0,0
TXN_09853,CUST_1724,2576.97,NGN,withdrawal,ATM,electronics,DEV_00651,197.210.118.86,Nigeria,Port Harcourt,2025-10-18 03:39:17,1069,0,2935.3166216358945,0.36,0,0,0
TXN_03700,CUST_1143,5242.56,NGN,purchase,mobile,groceries,DEV_01670,197.210.211.251,UK,Port Harcourt,2025-10-18 03:45:59,32,5,7705.3923743354935,0.1,1,0,1
TXN_05567,CUST_0546,6381.54,NGN,transfer,mobile,food,DEV_00636,197.210.97.17,Nigeria,Abuja,2025-10-18 03:48:02,940,8,5871.617401034952,0.08,0,0,0
TXN_03699,CUST_1005,3869.77,NGN,transfer,web,betting,DEV_03832,197.210.106.117,Ghana,London,2025-10-18 03:51:31,762,1,3269.3450676139196,0.15,1,0,0
TXN_02675,CUST_1189,5914.5,NGN,withdrawal,web,clothing,DEV_02047,197.210.78.148,USA,Abuja,2025-10-18 03:54:01,95,6,3751.572649031836,0.04,1,0,0
TXN_00349,CUST_0690,369.18,NGN,transfer,ATM,airtime,DEV_03579,197.210.249.162,UK,Abuja,2025-10-18 03:57:50,686,4,4989.265055213036,0.3,1,0,1
TXN_08265,CUST_1441,-154.95,NGN,purchase,web,clothing,DEV_03929,197.210.100.11,USA,Abuja,2025-10-18 03:57:58,515,1,1897.152192466553,0.71,1,0,1
TXN_09216,CUST_0691,8413.96,NGN,transfer,web,groceries,DEV_04869,197.210.214.70,Ghana,London,2025-10-18 04:00:48,108,5,5583.236363188094,0.62,1,0,0
TXN_05929,CUST_1225,5550.77,NGN,withdrawal,ATM,airtime,DEV_03152,197.210.50.183,USA,Port Harcourt,2025-10-18 04:02:28,1188,4,1637.4406623566938,0.15,1,0,1
TXN_04717,CUST_1470,3473.95,NGN,purchase,ATM,food,DEV_04304,197.210.219.255,Ghana,Port Harcourt,2025-10-18 04:04:18,71,4,6704.170803984691,0.24,1,0,0
TXN_03345,CUST_0318,2043.34,NGN,withdrawal,mobile,airtime,DEV_04200,197.210.75.205,USA,Lagos,2025-10-18 04:06:57,1048,1,6324.279100987304,0.58,1,0,1
TXN_06626,CUST_0582,4590.53,NGN,transfer,mobile,airtime,DEV_00618,197.210.227.175,UK,London,2025-10-18 04:16:09,1257,2,6596.656668053714,0.18,1,0,1
TXN_06596,CUST_1425,1548.67,NGN,purchase,mobile,luxury,DEV_00398,197.210.116.167,USA,Abuja,2025-10-18 04:18:43,353,4,3956.6644395755256,0.22,1,1,1
TXN_03961,CUST_0696,88.5,NGN,withdrawal,web,airtime,DEV_04975,197.210.136.91,Ghana,London,2025-10-18 04:19:29,1110,4,7390.601645341715,0.15,1,0,1
TXN_03810,CUST_1533,8334.59,NGN,purchase,web,clothing,DEV_02758,197.210.51.100,Ghana,Abuja,2025-10-18 04:25:45,950,3,7159.885523631998,0.28,1,0,1
TXN_07208,CUST_1213,7428.13,NGN,transfer,mobile,betting,DEV_01851,197.210.10.141,USA,London,2025-10-18 04:30:02,1045,5,5807.1452960588485,0.22,1,0,1
TXN_02965,CUST_1184,-503.25,NGN,transfer,ATM,betting,DEV_00013,197.210.150.188,USA,Abuja,2025-10-18 04:30:20,825,1,8578.045481818019,0.15,1,0,0
TXN_06763,CUST_1251,1580.52,NGN,withdrawal,ATM,groceries,DEV_02173,197.210.235.214,Nigeria,Lagos,2025-10-18 04:32:10,1356,4,2612.080893444052,0.47,0,0,0
TXN_09025,CUST_0268,3678.37,NGN,purchase,web,electronics,DEV_03929,197.210.59.148,Nigeria,Accra,2025-10-18 04:35:39,347,3,7766.725184567556,0.46,0,0,0
TXN_06593,CUST_0579,9347.0,NGN,purchase,POS,food,DEV_01798,197.210.86.162,USA,Lagos,2025-10-18 04:36:10,190,3,6698.805229261982,0.29,1,0,1
TXN_06460,CUST_0190,10959.12,NGN,transfer,web,clothing,DEV_03665,197.210.111.253,Ghana,London,2025-10-18 04:37:34,222,2,7729.818209887435,0.09,1,0,1
TXN_05490,CUST_0462,8563.72,NGN,withdrawal,mobile,airtime,DEV_00223,197.210.132.187,UK,Accra,2025-10-18 04:42:50,756,5,5129.422136391067,0.38,1,0,1
TXN_03666,CUST_1491,7052.72,NGN,purchase,ATM,food,DEV_03176,197.210.52.173,UK,Lagos,2025-10-18 04:47:37,741,6,4254.56561664401,0.68,1,0,1
TXN_04036,CUST_1265,548.71,NGN,withdrawal,web,luxury,DEV_04294,197.210.242.120,UK,Port Harcourt,2025-10-18 04:52:43,1007,0,3249.638882150136,0.19,1,0,0
TXN_05659,CUST_0852,3776.24,NGN,purchase,ATM,luxury,DEV_02423,197.210.219.161,USA,Port Harcourt,2025-10-18 04:56:27,613,7,2399.9249021869255,0.15,1,0,1
TXN_05947,CUST_1156,5572.97,NGN,transfer,ATM,food,DEV_00240,197.210.60.116,Nigeria,London,2025-10-18 04:56:33,736,3,3864.2823034451494,0.07,0,0,0
TXN_08322,CUST_0464,2830.21,NGN,transfer,ATM,food,DEV_01174,197.210.204.97,UK,Port Harcourt,2025-10-18 04:58:52,1403,2,5231.592989434171,0.19,1,0,1
TXN_00782,CUST_0533,4405.42,NGN,purchase,POS,groceries,DEV_04055,197.210.20.226,Ghana,Port Harcourt,2025-10-18 05:02:21,862,4,6142.44297491915,0.56,1,0,1
TXN_09799,CUST_1071,16657.12,NGN,transfer,POS,clothing,DEV_04387,197.210.146.233,USA,London,2025-10-18 05:03:52,1389,5,5812.67310827167,0.18,1,0,1
TXN_08170,CUST_1935,1320.1,NGN,withdrawal,mobile,airtime,DEV_00808,197.210.33.131,USA,Lagos,2025-10-18 05:06:15,933,2,6217.569024020613,0.07,1,0,1
TXN_01953,CUST_1565,2149.53,NGN,purchase,mobile,electronics,DEV_00850,197.210.40.90,UK,Port Harcourt,2025-10-18 05:06:16,419,7,5695.57606845549,0.14,1,0,1
TXN_05032,CUST_0931,515.27,NGN,transfer,ATM,electronics,DEV_02904,197.210.225.133,Nigeria,Port Harcourt,2025-10-18 05:09:14,1060,3,4287.943647501931,0.16,0,0,0
TXN_07628,CUST_0830,4152.54,NGN,withdrawal,web,electronics,DEV_01663,197.210.209.226,USA,Lagos,2025-10-18 05:09:25,140,5,6659.673291477916,0.3,1,0,1
TXN_05388,CUST_0832,4198.65,NGN,transfer,web,betting,DEV_03099,197.210.140.156,Nigeria,Accra,2025-10-18 05:09:45,57,7,4639.823114770398,0.17,0,0,0
TXN_01290,CUST_1456,1888.96,NGN,transfer,ATM,luxury,DEV_01591,197.210.8.170,Nigeria,Port Harcourt,2025-10-18 05:12:08,1338,6,6999.982010119222,0.69,0,0,0
TXN_06296,CUST_0749,3043.03,NGN,transfer,POS,electronics,DEV_01418,197.210.199.87,USA,Abuja,2025-10-18 05:14:42,276,2,5949.112010896497,0.33,1,0,0
TXN_06723,CUST_0200,3832.78,NGN,transfer,web,betting,DEV_01529,197.210.9.44,Nigeria,Port Harcourt,2025-10-18 05:16:21,1286,5,6267.42172867493,0.37,0,0,0
TXN_05025,CUST_0990,8518.81,NGN,withdrawal,web,clothing,DEV_00854,197.210.215.86,Nigeria,Accra,2025-10-18 05:20:48,325,6,5275.881868779963,0.34,0,1,0
TXN_00375,CUST_1871,1139.46,NGN,withdrawal,POS,clothing,DEV_00461,197.210.81.33,USA,Port Harcourt,2025-10-18 05:21:14,520,4,5725.085140272877,0.23,1,0,1
TXN_07365,CUST_0558,-406.23,NGN,transfer,POS,electronics,DEV_04156,197.210.42.42,Nigeria,Accra,2025-10-18 05:24:43,791,4,7000.204137781365,0.44,0,0,0
TXN_09000,CUST_1348,3458.87,NGN,transfer,web,luxury,DEV_02023,197.210.223.210,UK,London,2025-10-18 05:32:11,463,3,4973.387882150722,0.17,1,0,1
TXN_01567,CUST_1701,5244.86,NGN,transfer,POS,electronics,DEV_04725,197.210.22.32,USA,Port Harcourt,2025-10-18 05:32:51,1204,4,4411.891672160936,0.45,1,0,0
TXN_04128,CUST_1498,2913.55,NGN,withdrawal,web,luxury,DEV_00532,197.210.0.152,UK,Lagos,2025-10-18 05:34:02,44,4,8002.093958481297,0.31,1,0,0
TXN_07077,CUST_0308,11860.11,NGN,withdrawal,mobile,food,DEV_04839,197.210.170.235,Nigeria,London,2025-10-18 05:35:42,233,7,6572.371918024478,0.11,0,0,0
TXN_04228,CUST_1417,1269.32,NGN,transfer,POS,food,DEV_02060,197.210.5.15,Nigeria,Abuja,2025-10-18 05:37:10,1044,3,6218.042625607199,0.52,0,0,0
TXN_05039,CUST_1353,13331.29,NGN,withdrawal,web,betting,DEV_02568,197.210.128.144,Nigeria,Accra,2025-10-18 05:37:22,73,2,4595.3001483861135,0.27,0,0,0
TXN_09022,CUST_0241,5466.05,NGN,transfer,web,luxury,DEV_04310,197.210.156.62,UK,London,2025-10-18 05:38:55,1327,0,6578.05624887693,0.32,1,0,1
TXN_03728,CUST_0227,3329.1,NGN,withdrawal,web,electronics,DEV_02496,197.210.35.33,Nigeria,Port Harcourt,2025-10-18 05:39:36,1151,7,6441.449756903259,0.07,0,0,0
TXN_07819,CUST_1996,8487.99,NGN,withdrawal,web,airtime,DEV_03620,197.210.202.8,USA,London,2025-10-18 05:40:21,574,1,6974.3146126632055,0.15,1,0,0
TXN_04132,CUST_1441,3080.34,NGN,transfer,POS,groceries,DEV_04606,197.210.171.102,UK,Lagos,2025-10-18 05:42:16,596,11,5833.837361322926,0.49,1,0,1
TXN_03709,CUST_0102,9290.5,NGN,transfer,ATM,airtime,DEV_01523,197.210.243.216,Nigeria,London,2025-10-18 05:43:54,175,3,7342.807629054965,0.18,0,0,0
TXN_01997,CUST_0892,6969.96,NGN,withdrawal,mobile,airtime,DEV_01035,197.210.187.254,Ghana,Lagos,2025-10-18 05:47:00,695,2,6062.452521978485,0.18,1,0,1
TXN_09326,CUST_0011,-815.88,NGN,withdrawal,ATM,transport,DEV_04228,197.210.103.183,Nigeria,Abuja,2025-10-18 05:47:27,1498,3,7806.322339885284,0.3,0,0,0
TXN_03605,CUST_1535,-102.62,NGN,withdrawal,POS,groceries,DEV_03882,197.210.9.157,Ghana,Accra,2025-10-18 05:47:31,353,2,7113.079080458723,0.18,1,0,1
TXN_08455,CUST_0396,2478.13,NGN,withdrawal,mobile,luxury,DEV_04539,197.210.201.127,UK,Accra,2025-10-18 05:49:11,1174,5,3906.7292284984665,0.03,1,0,0
TXN_05204,CUST_0627,8174.49,NGN,transfer,POS,groceries,DEV_04331,197.210.111.130,USA,Abuja,2025-10-18 05:53:05,1132,3,7552.000465834073,0.15,1,0,1
TXN_09004,CUST_0274,8192.63,NGN,transfer,ATM,transport,DEV_04621,197.210.172.98,UK,Port Harcourt,2025-10-18 05:57:28,965,6,7744.412780756149,0.33,1,0,1
TXN_07505,CUST_0160,1354.85,NGN,withdrawal,POS,airtime,DEV_01797,197.210.120.74,Ghana,Accra,2025-10-18 05:59:23,1140,2,5968.618551172569,0.36,1,0,0
TXN_08957,CUST_1381,10559.35,NGN,purchase,web,airtime,DEV_01228,197.210.61.114,UK,Abuja,2025-10-18 06:08:55,881,3,5960.591176833415,0.12,1,0,1
TXN_02768,CUST_1094,1456.03,NGN,transfer,mobile,electronics,DEV_03455,197.210.64.229,UK,London,2025-10-18 06:09:55,921,7,4255.95021903991,0.58,1,0,1
TXN_03474,CUST_0256,5726.81,NGN,transfer,mobile,transport,DEV_02669,197.210.193.140,Ghana,London,2025-10-18 06:10:23,790,6,4023.4261890932094,0.16,1,0,0
TXN_04348,CUST_0806,4112.58,NGN,transfer,web,electronics,DEV_03227,197.210.102.199,USA,Abuja,2025-10-18 06:11:28,130,5,4608.280187275901,0.17,1,0,0
TXN_01708,CUST_1530,3308.97,NGN,withdrawal,web,airtime,DEV_04754,197.210.61.127,UK,Abuja,2025-10-18 06:13:38,566,4,6038.6694950037745,0.04,1,0,1
TXN_08236,CUST_0476,6335.77,NGN,transfer,web,betting,DEV_03007,197.210.205.124,Ghana,Port Harcourt,2025-10-18 06:14:34,1054,5,5780.425512262424,0.15,1,0,1
TXN_08868,CUST_1972,14856.38,NGN,transfer,ATM,clothing,DEV_03852,197.210.186.241,Nigeria,Port Harcourt,2025-10-18 06:20:53,771,3,5601.9266337755425,0.26,0,0,0
TXN_09909,CUST_1257,7438.59,NGN,withdrawal,POS,airtime,DEV_03496,197.210.245.25,UK,London,2025-10-18 06:24:15,1137,2,5517.493258910273,0.19,1,0,1
TXN_01133,CUST_1355,9069.94,NGN,purchase,ATM,food,DEV_01851,197.210.47.135,USA,Port Harcourt,2025-10-18 06:24:34,744,2,3800.634764814403,0.45,1,0,0
TXN_08943,CUST_1241,10148.42,NGN,purchase,POS,luxury,DEV_01142,197.210.210.127,USA,Abuja,2025-10-18 06:26:10,865,2,6714.5002814971385,0.57,1,0,1
TXN_09996,CUST_1291,2130.09,NGN,transfer,ATM,airtime,DEV_00110,197.210.23.142,Ghana,Port Harcourt,2025-10-18 06:28:07,201,1,7576.597830172323,0.52,1,0,1
